studyLocusId,studyId,absEstimatedBeta,year,nSamples
ba961f99978842691baaadf206c0aeec,FINNGEN_R12_E4_THYROID,0.046899317204407084,2024,500348
5644a4cdaa02f31578e681be24870278,GCST90478069,0.259797941525245,2024,427365
10b6a76d0f8c1bcdad1c7776aed1b020,GCST90301303,0.0563119380106566,2023,644188
5c0d74d50cf68ac4f59fb314276649ad,GCST90436353,0.0805787436926904,2018,362094
bf7d8480a1b5bc5121f63045a4c4ceb6,GCST90255372,0.05197665519812632,2023,2621066
87ecdd04210b44e392d1b431121e3f59,GCST002240,0.3049442930844672,2013,6206
176b9cc34965f603dc9db420d4bb0223,GCST90018921,0.2857294891354381,2021,670929
757dd9166c09100140d24aa046a3ea58,GCST004867,0.26748692663180373,2009,9169
478739890c7e296171dcf3e5f2b724e8,FINNGEN_R12_N14_FEMGENPROL,0.08345586751618984,2024,153234
8834fb77ecbd369b642f8c1d0eb53a0c,FINNGEN_R12_M13_SPONDYLOSIS,0.10004455445811032,2024,380593
4ce6788bf2c220b181d415f987da60c7,GCST90129429,0.040521712229580294,2023,238195
7e895ed6a5a7c4964306f8043ec07ba4,GCST90432182,0.1555846998500512,2023,29849
f696a1af716aedcb8e8a80a02a9f3f99,GCST90102553,0.0292772752314284,2022,873341
aa87fb9da8b140947abaffee75202e24,FINNGEN_R12_AB1_OTHER_INFECTIONS,0.1486373079504088,2024,500348
fd32b9eda79614a09ae8e2b2675c9c82,GCST007201,0.07642818841789589,2018,122624
6111068a0f9c168c0fadca0dcdee7e71,GCST90566798,0.04492231288094924,2025,1152707
d6e5c34620958efeaa14a94cb983f294,FINNGEN_R12_N14_ENDOMET_INFERT,0.14636729280270797,2024,273039
c09fd57d81f38dda9302f736fc562baf,GCST90013534,0.09440075722958322,2020,311292
2593d7ab4f07931d4e39078823ed6d48,GCST002020,0.45340651894626066,2013,2506
f99f7515ba39b19c9d5c9704ecffbd10,GCST90480521,0.17350067950306486,2024,628518
9aa299d72a7ff4fa5437dc4abc042b0f,GCST010043,0.04097183561163044,2020,536345
c1257179a9aa5aefb05f8eeb78f2f387,GCST90131903,0.03004764888832483,2022,1409137
8e30714ffafc571c36c4e51218c22c52,GCST90566802,0.05805035379005926,2025,1031046
a2937037b0f91ee4c8b5635253f14b0c,GCST90094908,0.0704543631159112,2021,137048
acea653508dd1f5c9fd0c20d4f75983e,FINNGEN_R12_C3_PROSTATE_EXALLC,0.05364651238430945,2024,177039
6d24b08727ed4f6cdee4c6adbabaaac4,GCST011049,0.08588460136673487,2021,234253
36f04923c5df5e6495bbc5a387be2ce0,FINNGEN_R12_M13_DORSOPATHYOTH,0.032460359819266135,2024,464625
ad82cd3dded0c69bf44a0456070fb139,FINNGEN_R12_C3_CANCER_EXALLC,0.05103251952580141,2024,500244
1d38ce3b4fe8dedd92f8a0eb25b66e1d,GCST90476293,0.1507206972488924,2024,444617
ee9630624dde16722d5fda2295ad7a94,GCST90132222,0.07005215049198296,2022,276020
547af7fbfef1c653d13d97b7bedccbb1,GCST012090,0.03089461946951049,2021,500199
ba54151492c23b8138923ecc95c22c38,GCST90480132,0.024849303974347814,2024,602192
cd9eb668782bd047e5c4de78901546d4,GCST90319878,0.0664396274967598,2024,1800312
3fe4bd47e1f0a153b3315dc248f9be66,GCST011049,0.15730759594847243,2021,234253
db2e518f75a26e5760c0d76e343b422c,GCST011102,0.0726759100932742,2020,58182
3a71d293d81624b55fca331bed011780,GCST010302,0.05464675509026262,2020,764610
2d93c850c45f80487df72286e38e44ac,FINNGEN_R12_M13_ARTHTROSIS_COX_PRIM_HIPSURG,0.07712048961245224,2024,493178
760a314aab9fb49620621fbe4c5fab3e,FINNGEN_R12_E4_HYTHY_AI_STRICT,0.09688788259000698,2024,417391
7654ed693a9f3524b5e85532f39e867e,FINNGEN_R12_E4_THYROID,0.05463726568290123,2024,500348
983c4809a663e6cc4c36a6da6baa8264,GCST90399689,0.05438786100616035,2022,638951
a553a6f8f13ad22dddf08bca248b5413,FINNGEN_R12_N14_MENOPAUSOT,0.05729585179692112,2024,154546
148cb4a64b343f285d0c7d342a273cb6,GCST90432063,0.03880748920266446,2024,923205
0be496fe00056fde1af973e50c3dd50e,GCST90480294,0.024971767374080037,2024,583939
8c8bd6812e980062c0ff2f13df919542,GCST90132224,0.10199777130622828,2022,173633
7759dc91aa363ee01a9f9ae8574e6bae,GCST010479,0.03238376538806702,2020,392241
805201ec48837ca84acd15020aaaccc2,GCST90475619,0.1011149289427958,2024,441079
1a8bcc4589fadf59a3af379f97c05cd2,FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,0.09228397754617014,2024,326981
75ebb8313974c9fd25c7044c3c28142d,GCST90479882,0.0583160086463991,2024,609979
c665d11f2181c8a19272741efe9db089,FINNGEN_R12_M13_ARTHTROSIS_COX_PRIM_HIPSURG,0.06363989656486221,2024,493178
d30789129c280b5c47c19361cbc1013e,FINNGEN_R12_F5_DEMENTIA_INCLAVO,0.2389541682809068,2024,500348
6ab4e984b03f852e20af41fce0c74794,GCST90044351,0.031495602873205776,2021,455303
bdc37212eb17d6ac478f8cd8745ebf57,GCST90018799,0.0658689171914294,2021,337280
8d00cb988ddf7faf7e569c2192775c94,GCST90479926,0.1467870525394194,2024,587470
8c89100d9a09b7a637de7f25e3cc611c,FINNGEN_R12_E4_GOITRENAS,0.5414930309435001,2024,427359
7b2e2ce407e2a8a6aa65c079a631c799,GCST000056,0.6761668984879268,2007,2045
b503bfef8dc36206ccd1b036e4a6691f,FINNGEN_R12_J10_PERITONSABSC,0.0797459977618404,2024,381925
421adbf8de8ca401e6b91819fbe8e0a6,GCST90274714,0.12797921648724847,2023,726828
34b60661be8c41c3cf9353f0d7d000f4,GCST90480132,0.04586473822005826,2024,602192
634fb527734250a0378e0a2540868993,GCST006083,0.11120435658819713,2018,73475
15dbdc1b0044e3d8f740e0bec69fba0d,GCST004521,0.15179472505484465,2017,17968
3382ff3959707f78a1e61b9dafb7dd97,FINNGEN_R12_M13_ARTHTROSIS_COX_PRIM_ICD10,0.07043373353556955,2024,500348
63381439f909a2795617455b4b34f6f9,GCST90566798,0.02778375903060453,2025,1152707
0d4964ccff85a7ca412e11abf9c864f4,GCST90480393,0.10581937404800772,2024,616716
763784fc4ca6b9dfad31b0ae7c895320,GCST009717,0.10917594242222839,2019,323807
947aedfca147420c2376017dc51fe479,FINNGEN_R12_T2D_WIDE,0.048938617099693806,2024,460679
8aa750fcc8239e3614207cae527f5c72,GCST90018895,0.055285410457718565,2021,601193
0f884466d76318fa621921c44a82b9e1,GCST90044699,0.04246050834507484,2021,1126563
d9e153a9d5d1e92f9910a882dd49c5d4,GCST90134620,1.0371026581091805,2022,1402
abb333497f76ce326c602d9ebf73cd77,FINNGEN_R12_L12_ATOPIC,0.4195753510987403,2024,464119
ab927fe77c6723d91e81ef9bf91495a1,GCST90566798,0.03923496206983183,2025,1152707
77d9e290d8b327c279252fe48304bee4,GCST003155,0.24316311128106216,2015,14267
83c02670f479dd6ba1ad1783bbb70a7b,GCST90044351,0.043014730247210795,2021,455303
3d715881bbf4107c8e9104268fc5267a,GCST90503210,0.029190703847619678,2025,589624
72fbb87bbd21c80f65911afa22ee0a3f,GCST90104005,0.12448103155844621,2021,349222
50a0e6cc146cbd95d8eb1a882c6aa813,GCST90428574,0.6391254489153743,2023,482378
caecb17919c34e454643d15b8780a3e5,GCST90013693,0.06327418341735785,2020,210865
6b739ac051c31164fcf2e3ed355dfa97,GCST90270870,0.24922872106103092,2023,698263
6a20934ce99caf84ab9366811018c2e6,GCST90038628,0.14763233045618632,2021,484598
fe923e46fdfd7c59991733b2eba27390,FINNGEN_R12_O15_HYPTENSPREG,0.1057528107665387,2024,282064
2263819a885d1ed5b88cf8df1a59ca0d,GCST90480458,0.33238053317764926,2024,631875
a614d2d3977f989b981216e5c86a9ccf,GCST90269790,0.13468690892734334,2023,203127
beb26ccbf01debf72974ed25a74264e7,GCST90480069,0.027323387726568997,2024,609053
e33bb6e8c95e39c745d0305a2a89fb76,GCST002352,0.09463625948613122,2014,110452
fbf31c501a04f2ca90803a9dc3cd5f21,GCST90476010,0.24738628339521923,2024,444030
4f44e2d09c41e1b7733613cbdf636e2f,GCST90480298,0.10709034722559967,2024,621454
14e6b8fa83ba6d0028ff136227f7d4a5,FINNGEN_R12_H8_OTOSCLE,0.2241324997685023,2024,477759
19da749775f901a499aa6af9f819d092,FINNGEN_R12_M13_ARTHROPATHIES,0.02408079560845209,2024,500348
cbcebf2d63214e836042a613c46f42d4,FINNGEN_R12_MACULAR_PUCKER,0.11420816493733471,2024,460764
acf16dff847a3caf0e87423cd4e04fd8,GCST007799,0.09914974779139986,2019,327253
18c7cc1d10c414cb9edb04e67dba794a,FINNGEN_R12_I9_CORATHER,0.06347299870706441,2024,479478
0f025d0ba19db7916d4f0571ccb75153,GCST90128471,0.0695521569182974,2022,175799
322cf09cfc42a319f6b57b46b351a861,GCST90103483,0.05062454464922558,2022,981812
352bfe8e73f7f70ea5c28974e1b81c60,GCST90043954,0.2750870971103809,2021,456348
8f769c43375641f4b1c8e5e7f92ef82d,FINNGEN_R12_M13_ROTATORCUFF,0.07768632976867534,2024,390666
2f1e6f1cd086ebd4fdaf13fa505cc2e9,GCST90204201,0.026310470597807598,2023,2339188
e9505a47f04533bfea86314434a48fa7,FINNGEN_R12_M13_ARTHROSIS_INCLAVO,0.02506772834612304,2024,500348
48929a6114a0f62a852315f0c0c1e219,GCST90475859,0.1626563282740693,2024,446142
0d87209adbe6779393eefa48bec507b7,GCST90475245,0.1418905751596183,2024,315668
b289a5ac2520d0ee13d40a5ebc9ccc82,GCST90044775,0.03232354470988958,2021,348117
b0048440442abe14b5f2a0b70f4caef8,GCST90399745,0.13040593067787015,2022,1063277
9466c682037a7d4492c835f049ebbe54,GCST90476123,0.07310416775113115,2024,432642
fcf9b6ddb9329dd735428ba2fee5d443,FINNGEN_R12_I9_CHD,0.037844338145906306,2024,500348
92e47c18f892882dd9003a069cdd032a,GCST90132305,0.024952322418873723,2022,1077578
baad417eddcc78b404077bbe1ae13556,GCST90475492,0.13249277936833434,2024,315668
2fcfce991543beb0cef17dcf49408d46,GCST003622,0.5225245430477903,2016,16052
0e83de8f3406054fbd19b143c4a4965d,GCST90435594,0.3467643870481985,2018,408823
f42c9a24c27241d328f290fda7405834,GCST012089,0.08940621751076215,2021,77096
20e2563e0b1dad311c8eb3ca469f6e77,GCST90011866,0.7386741365703083,2021,12653
4e2252b2538012462c88667ff94a424a,FINNGEN_R12_M13_CERVICDISC,0.08381591614354036,2024,371217
05cc446f18a8dd264bb039da501fd983,GCST009599,0.14403504412544543,2019,395044
398b3f4ba7550c7c4a1a808399caedc3,GCST90301393,0.0464007069225678,2023,454768
d51e090123458a0e6cb107bb9255f04f,GCST90399744,0.20202344304957148,2022,915868
6d5682afe4d30dee5469f0b86a607875,GCST006414,0.037791935723797944,2018,1030836
3f124fa3b9de171470254ea0d5be1a6b,GCST90449058,0.058763973228063746,2024,455258
389c547ad680ee6f049f5040a5c36f87,FINNGEN_R12_I9_VARICVE,0.04418271500429071,2024,470690
df63a617a61bd91e23693d82ae671b16,GCST90475696,0.06524991780148914,2024,407694
fc1cd1d874974e0c54274e4f5cb87047,GCST90428109,0.044500187485784826,2024,591750
9c7516e42a672930313dce0a812d43c3,GCST90018813,0.06625536100850037,2021,658927
c8833d8fc8d608b649e663c024ebb5d6,GCST90479551,0.05733141026942576,2024,404034
db8e7d65cd0f9d26494c4f3d9ea7885f,FINNGEN_R12_F5_ALCOHOLAC,0.324133927007903,2024,480507
851ea9c71a860b17505ae5e3c95d368e,FINNGEN_R12_H7_DIVERGSTRAB,0.14315914891340975,2024,479899
9e20a16e1e73339aa29b62a973b02de0,FINNGEN_R12_I9_VARICVE,0.15059413798796653,2024,470690
c94b7d3c34f1317d056a6b6574a7615d,GCST90239856,0.06667367546059944,2023,367903
00ea65417e71103b003446d63fc8edcc,FINNGEN_R12_M13_ARTHTROSIS_COX,0.05096860697137319,2024,345917
2b58d90e34d08c7a1878745fe7b7c9cc,GCST003097,0.13566874083710131,2015,16753
61b241be7769490b642abc532c4710f6,FINNGEN_R12_I9_THAORTANEUR,0.1604228739536168,2024,468214
31d7c39597327721379cb32068a8a525,GCST90014325,0.04479474377035687,2021,408422
eb57458e313ebbaac29681e89efaf3f1,GCST90061442,0.12199671714664974,2021,31288
9e69a24b63135e94caf76c648f688a94,GCST010479,0.04113820521587031,2020,392241
3be9dbe1d03ac4331b474c7030ec1cf4,GCST003386,0.48395182358508027,2016,1283
de1b25836b89b91bbf2cb65c0caeb873,FINNGEN_R12_I9_HYPTENS,0.053527019871309436,2024,500264
2f231a5d214b890e11d489667ff48ec4,GCST90204201,0.11258371630890066,2023,2339188
7a2ace70b4ae8e5b5f2bb1cd7c7ef784,FINNGEN_R12_N14_FEMGENPROL,0.0653638838926888,2024,153234
6af195852eba804823f1c42b23804287,GCST90479869,0.18027391294609105,2024,626668
b2a31c26fd496c1dd3233a587d03fdd8,GCST90479869,0.05055612588044,2024,626668
1d5556157d5b594ff1c1d267d45eb2ea,GCST010555,0.04226664136388691,2020,1114458
e2c2d341bc123bfefdfc234ea0fa6d3d,GCST90018862,0.07660627684907956,2021,583911
4157aa249f2048e8a80b60de794ee385,GCST90027899,0.252807213407508,2021,15564
391051ff652f7ad68f894afa83abd44e,GCST90475829,0.09924995118635244,2024,443920
3021236be2eb0087e236e15ce0f45ad3,FINNGEN_R12_RX_STATIN,0.08350176552664114,2024,500348
542d526a899c3e0a456d043e85b6dc16,FINNGEN_R12_K11_HERING,0.05610984230014473,2024,469732
b3b38026f112c22a3317b064672793e0,GCST90492734,0.02697264981456253,2024,2535601
33b680b60b8c87fb53b139bc4117d052,GCST005038,0.03053879463131679,2017,360838
14fbca27da85983ea6cac1e50a33866a,GCST006857,0.27573473075759924,2018,13980
c8a5fcfd1b3eb55c41e35a7439826705,GCST90480461,0.07161113288262609,2024,629965
96361e0020e560357edf28320f8080b6,GCST006048,0.0999766572771969,2014,55089
845c89f6ec082048f6c1b4d057c6a2d4,GCST90044351,0.05310348395213426,2021,455303
8e790033966d53a7641922b4996a0e98,GCST001728,0.11990902871393556,2012,34366
e9d5d9084b1553342213bf1cce005c44,GCST005902,0.03405454274209959,2018,322580
12a7b41c147d464bf03b4c98debd8541,GCST90016588,0.12540741338087616,2020,71591
be69924cf1a37432bee938e4982d8906,FINNGEN_R12_I9_HYPTENS,0.04974749575018339,2024,500264
fb69b4f3b0834c69dacc9da7f9dba9d2,GCST010557,0.050784783545884185,2020,1407282
1c76da5141f43c1a82f7ac9940b876d9,GCST90274714,0.056606494474669006,2023,726828
6f00431eab221aa1602900d8701a0c0c,FINNGEN_R12_K11_HAEMORR,0.12928859939778312,2024,408566
48ae351ae43b71c6f623024fa092bf77,GCST90436073,0.10484624138615524,2018,388806
8d1abf11ac34d1bde51d5f474196732e,GCST012012,0.043232745468942006,2021,538515
13be3e29a59bfe012d0f39dfd0ad4271,FINNGEN_R12_J10_LOWCHRON,0.031546602589209494,2024,500348
af3d7f7b7033a53b96ae53ca94ee002e,FINNGEN_R12_J10_ACUTEUPPERINFEC,0.036723980103106325,2024,454954
96f1939994e244fffe19eb3075b8d3d5,GCST90492734,0.014665437286146894,2024,2535601
d2e243228f3682ea2e0311b0fc45c360,FINNGEN_R12_K11_CHOLELITH,0.3264513767259671,2024,487252
8b4330a027150c626523a8099b2ab14e,GCST90566802,0.03939028456596371,2025,1031046
fa1b5d0f42a1e44b8887faf26bdbfda0,GCST90399700,0.13707077216888386,2022,349359
b1de0fe815c0fc31309a9666447b8de1,FINNGEN_R12_HYPOTHY_REIMB,0.08239397975130537,2024,128104
aadb67b4723a0fe026d0d3d2f5abdb02,GCST009716,0.04122780472936121,2019,346545
288965bd4b81debea47e203e748b996d,GCST006959,0.7616649033359153,2018,2308
4b3c848b83b7c4786e6d9eca241b4d56,GCST90436178,0.17336095347012564,2018,381289
1b6985f124f107acc07156659d815639,GCST90479869,0.050247803648996704,2024,626668
14cfc391f1ac5fe7d7c02ddbbda7f73c,GCST90041853,0.16098736538081798,2021,208808
a2f9760d3bc4777f8d1aca478a1ddbc5,GCST008459,0.05009357977443449,2019,152285
793230f876617b444e8029459178910f,FINNGEN_R12_I9_HYPTENS,0.08163244018950407,2024,500264
d549cda5b635c083dd7d77f4af7882dc,FINNGEN_R12_H7_RETINALDISOTH,0.23563536487179898,2024,487877
0ae4e24d1315ceae0a51ae04a192db54,FINNGEN_R12_E4_PARATHYRO,0.11976443636534712,2024,487724
221a2df305ba52eeef60a1fe0ddc604f,GCST90018795,0.050557198342646895,2021,625448
095160df9efe718f41b38be0651c7cc0,GCST90011866,0.23291952471672903,2021,12653
191281b5cdbeb7f2c9dab3d23218fc5b,GCST90104005,0.07889876613358837,2021,349222
9e714262250c8cc1a8ea727490e41844,GCST90245778,0.04384307955774878,2023,205960
7264d39d86cb2d3452c3fb91cf39fd5f,FINNGEN_R12_M13_SCIATICA,0.11865812571761172,2024,379765
501585c863f078a1227f34f150a19ff3,GCST90503211,0.07238397167523648,2025,73911
dc746e0588cd8e0ee59a618539218eae,GCST010304,0.05651661995294413,2020,411948
e33c2e3f7d0d09f73b4b4c86b6a83639,GCST90566799,0.027068495226010295,2025,1294321
864b39544957088075603a8a46d0e492,FINNGEN_R12_I9_VARICVE,0.05047330908716652,2024,470690
c4bfd790b8870c39a75c06769c7c2302,GCST011781,0.20908071040011764,2020,14191
5c53361f3022ea77e4c38bed4ab764c4,GCST002038,0.33294810022424104,2013,5218
4eccf0c91b564ce01f4b2ad003d6aeca,GCST90320054,0.0670871288446103,2024,864690
dcada52723ccdfbe5ac40ba5f82f221e,GCST009379,0.05069379142054021,2018,898130
65b480ffe85665808753d71fe8f13a11,GCST90104006,0.10098715511092272,2021,349222
9161698ba4dff6b7c6cb230973163cf7,GCST010557,0.02511719319090284,2020,1407282
1312fce7e93eb6a9095ec1bf0e28778b,GCST009434,0.3431310234811768,2018,3000
bf772604e8b8cb3a2a7556d9879730c0,GCST90132906,0.04091886959772288,2022,595246
27b23dfa55133118452d277e0eff6f66,FINNGEN_R12_O15_GESTAT_HYPERT,0.08219639510735118,2024,271363
c6cb84325aca8970fbe7a6478f0c5a7b,GCST90018877,0.0880443297728457,2021,623029
4a0ea14c0d59990676d647f1526f8f79,GCST90503211,0.09157020670927875,2025,73911
5877121a3b7321194b3af4d954491e0b,GCST007044,0.306257257393232,2018,87740
38a0fa0a635ce14eed1a8915bb05a2a2,FINNGEN_R12_I9_CABG,0.2303596839799776,2024,429852
6e3de3cd818bda2be8fddc095881acf1,GCST90011767,0.22717056734998736,2021,192702
e17054b266913ec7b393fb06eb8989d0,GCST90077603,0.4709574865176045,2021,422570
39f161bdbc8abfe541a9d06013412f49,GCST90475884,0.7378206609993057,2024,447490
b0544ec328661adfa8b885c1d7247372,GCST90274715,0.8441427180600992,2023,80999
38d153c23efe5faa9d83cf63e7c61417,GCST90480377,0.05241785259701075,2024,621305
39df5594777206c6bb227849eba666fd,GCST009833,0.162440901971639,2019,44792
c8cb3ab8c027f09198b20fd386f404b7,FINNGEN_R12_MIGRAINE_TRIPTAN,0.05262953160629867,2024,500348
1dc279a7090ca919fe773c3181807d74,GCST90480549,0.06756176863976866,2024,622167
894e618e2eb0e93707c520ce6fed224f,FINNGEN_R12_AUTOIMMUNE,0.06844181094196027,2024,500348
a8bb5fb0fd61c91d39d2fc36222f796b,GCST90399687,0.041389920705795384,2022,1800785
ee8637d89a5b6561e09fdaf817bcaa8e,FINNGEN_R12_N14_OVARYCYST,0.06703873164978587,2024,158518
92d2b2a383fb68a2a3ef42e5bd08f88b,FINNGEN_R12_M13_SPONDYLOSIS,0.06335260760241075,2024,380593
4d2afcba018a1244ea22822ec1dd5418,GCST90432175,0.08298069140871965,2023,640268
701ed0d9156ea47494d4574a664ae0a8,GCST011365,0.08491360110690943,2021,639221
2bd1ba7e35c0f12a4399f73989354fc5,FINNGEN_R12_H7_RETINALDISOTH,0.29311498302534184,2024,487877
1b2cfb7c2d063847296a35139e0f0792,FINNGEN_R12_E4_HYTHY_AI_STRICT,0.04140501901328919,2024,417391
f28e764a139745402962d77818e07753,GCST007342,0.04947864965482293,2019,807553
e99b15b8345b885c8b09bfeb4411fcec,GCST011049,0.05799862785204653,2021,234253
f2736eeb842bb9698e1b5143954dcf2f,FINNGEN_R12_E4_OBESITY,0.05721901366571665,2024,500192
3f41c03ca652a10cfe450face22ae787,GCST90301303,0.040127299131728196,2023,644188
3e049b82426986ef1dad2f56d5c561c8,GCST000959,0.17038682503318428,2011,17352
246050e4ea984c42f3a9ac83c2362a7f,GCST90480014,0.5200658170633098,2024,632013
2277e78e77e81f9b1a5ac20610005ee5,GCST90566798,0.03882640055494572,2025,1152707
a1c91bad28de0d3baebba44adf1d47ac,GCST90432151,0.044226918290394636,2023,329707
68c4e0d408f310cb8ff27a3206de5e39,GCST90041866,0.027943406309343364,2021,436031
43157a51fa78c1d95ae3aec8ac251778,FINNGEN_R12_M13_CERVICDISC,0.05703785963594136,2024,371217
c2ec86a0ff7bec893eb3b6df57d58d71,GCST009337,0.07447337881916025,2019,135236
d6d0941801beea6b9e3666d92712e6b2,GCST90013445,0.07359149643339238,2021,59527
9c7ff8efaddee31cac6a500459e4785f,GCST90480116,0.031099893160505303,2024,572174
b308a384e4a79d07506642e81e9d0953,FINNGEN_R12_ASTHMA_PNEUMONIA,0.07034783947237237,2024,458212
33f51df753aa2fa9f017cf1b40c53b0b,GCST006409,0.07235035663721157,2018,212120
181ebcb17a0615ba47882edc44d5232b,FINNGEN_R12_HYPOTHY_REIMB,0.07217024857127463,2024,128104
0020da83481ea41b79403fe0000fb693,FINNGEN_R12_J10_ASTHMA_EXMORE,0.087499356748057,2024,318939
83b8d9641a4be8f197d17dbf6ebd3940,GCST90479892,0.04132782671517815,2024,611168
668c68c11a06ba5ddf628647dd3dea5c,FINNGEN_R12_L12_PSORI_VULG,0.20596621549473557,2024,490093
a9380c8256c5c43ba1a1eacff3ba9bce,FINNGEN_R12_I9_HYPTENSHD,0.0804105495053315,2024,357362
83865a7457ee42797789b0d6fca0a6b5,FINNGEN_R12_H7_CHOROIDRETINA,0.03817162058507597,2024,500348
82e4d7d34838ec399d74573cab50e317,GCST90044349,0.07402977040084031,2021,455303
acbca2bb98ae6ad151944fe3b3247e46,GCST90134290,0.013735371991033071,2022,2421870
c285c5d53c381894f222a5773d65df16,FINNGEN_R12_J10_NASALPOLYP,0.1357937062506694,2024,380016
38e55ca46fa8cef83cbc6037ab9ef72d,GCST90461957,0.036218978913290206,2025,709132
30372164d797fe96538e4264315ce0d2,GCST90328132,0.04466973060925239,2024,802297
4063f4b411ac400459309cfb0007728e,GCST009337,0.05915896818395366,2019,135236
dde22a65136362250e35f2f349d1eb01,GCST90479538,0.0415227165555074,2024,400487
22b4913b5aae3462933f2b5dfade8a4c,GCST90446794,0.10412568979613732,2023,375508
fd6dbd1e3a576c84d6721568d11d91a1,GCST010304,0.06118038969856581,2020,411948
82b3c5499b8ae052b4fc3ff0463901a4,GCST90310211,0.08662099697678156,2023,432017
5e2b325d6e3cb0607acb8ac1ef6321b0,GCST90432182,0.10173682358697932,2023,29849
60210ecddff3d37304468ef00ef5fa8e,GCST001140,0.5080016688086413,2011,5408
2aab685915086c3239c33faef679bc01,GCST90428826,0.047230820987797746,2024,432128
b2d7e71ccaf077b1913fa5b8c27c0271,FINNGEN_R12_MACULA_NAS,0.19476135717477563,2024,460132
aeeb9c872e9be1312d98410b82f4a604,GCST90016591,0.13392783366819666,2020,200766
ddbc30747df47fa892e0b51bab203f7b,GCST010557,0.04036535481633985,2020,1407282
57ae001f032f8290a086adfe57d3f223,GCST90399568,0.151722844027913,2024,27050
59612cb6eba4c59188e7ddc1632915a7,GCST90503210,0.04263822781551668,2025,589624
c77e9dd196eea7c7ecf3171a66d80594,GCST90250835,0.05863406494256166,2022,1422309
b242b65c302545d4d3cee0fe46930cf2,FINNGEN_R12_DRY_AMD,0.25500205703934165,2024,337828
9f803f4bb82d4df1251cf1f72d2b6dcb,GCST90014325,0.0910169016025299,2021,408422
d2db1f9852c59df891ae2f711bb1d3e8,GCST90399701,0.06046517718316887,2022,1051653
0b39f8c512cd4709aef7520aabe01781,GCST000879,0.6817114943887187,2010,21389
15457b9f7eef6ce75dd26f1a75fc8cfb,GCST90399673,0.08679676743659173,2022,1455875
677a30947222fdedcba68717b82c61db,FINNGEN_R12_I9_CORATHER,0.07924551343643144,2024,479478
2fad24cd2c9a74b53474da8836c12892,GCST90292538,0.04473160781643069,2023,398668
e839883d5c31669ef66b42cc6ea2eacd,GCST010118,0.03711284033144184,2020,433540
e3ff206544496266e97bf63506b90e24,FINNGEN_R12_I9_CVD_HARD,0.034355090378208414,2024,500348
d257c156ab59178a164c1519f69d2e8f,GCST90478752,0.10275307789404159,2024,439129
74b62f00ba9b2f65b88108ca23a6f6d8,GCST90480172,0.7054883611549185,2024,571088
c0d00811b1b09e956254e4233e9f7bd6,GCST000879,0.14933062890956725,2010,21389
9985249dbd224f502cb6a266ab78a593,FINNGEN_R12_I9_AF,0.05696835667229201,2024,316342
c63cb75cc453d033a156bd6f23a8cdf5,GCST90476062,0.13150330882578543,2024,443735
83a7d29682847168719c96515d71f486,GCST90204201,0.03418478122082971,2023,2339188
7ca101053654b6221368979f773191b9,GCST90480184,0.03537093609232455,2024,610621
a51335f8c517fd7a641344a961d4ed7a,GCST010480,0.14082000227715505,2020,51442
c0535a8828131168a2038898c69f9e58,FINNGEN_R12_C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC,0.4179798397355032,2024,405271
62f3a24b2e364933e5b4e05fee213874,GCST006867,0.03914595773801094,2018,659316
92b73103b012ed108dcfdc9696bed03b,GCST010557,0.037699145265990656,2020,1407282
2f940410c41767ab47a94afd46ad7a51,GCST009597,0.1678700519978975,2019,41505
6ff15316531a55141541c41c132a498a,GCST90270935,0.07355167422441014,2023,2974917
eecedf3fb7fcf7b02b7be062d76e6038,GCST012089,0.08069722188311768,2021,77096
6aaf4acbca2b9328ac67c2d1427836af,GCST90018793,0.04591347285919875,2021,630096
2b6d3389d2d14b6f40f088d01ff343d1,GCST90129450,0.11139412382893984,2023,211460
e26e94339181e75c18dfa29edd6fb8ee,GCST009337,0.07001433237694808,2019,135236
8c6a16e6fe5b89c818505b141b9149c5,GCST90131903,0.01801715979047244,2022,1409137
cf097ecc96700c0211c8bb55c696c1d0,GCST90455657,0.024216267616778624,2025,2358556
aa9cd851b47966eebb1eaeadcdfa1fef,FINNGEN_R12_I9_HYPTENS,0.024407191250568925,2024,500264
7aa880cecb4f982e9760afbf53db97d2,FINNGEN_R12_C3_SKIN_EXALLC,0.20505444242281198,2024,412926
224c8ab711e43cdde0d9156f0d571556,GCST90435695,0.1032530412841481,2018,405600
117490dd1bdc2cbc38cbe25880d24a5c,GCST90301252,0.19940064395624812,2024,58343
a601ad94aee73faeae5ab19fb0523e51,GCST90104005,0.19992666221080607,2021,349222
e4b8ed6b6bf54d84901112bb0d6c5f77,GCST90016594,0.11105760763126397,2020,186176
69993b1b026d7128805e444a10f7d919,GCST001690,0.5786362639718021,2012,3618
e3c9df85e98f0e450d30547ea403d7d3,FINNGEN_R12_I9_THAORTANEUR,0.12438840596258098,2024,468214
9a2d04f6f20da87f2596e8b3dc8be2ea,GCST90043616,0.08171054892486164,2021,207036
55ce505dc31ff09873947ec2454dc615,GCST90274713,0.023755057237187786,2023,944762
4582053af305c0ce8a90bc6b90485170,GCST006462,0.06688159262848775,2018,539925
61a2c545189d61b9fd4eb47e2a31ab30,GCST007342,0.03862725517848179,2019,807553
